Date,UMCSENT,CPIAUCSL,A191RL1Q225SBEA,FEDFUNDS,M2SL,PPIACO,UNRATE
1962-04-30,0.7564516129032259,0.19941909783393,0.5023696682464455,0.1433070866141732,0.4044297695806928,0.4065492985733022,0.1929824561403508
1962-05-31,0.7322580645161292,0.1993375907649116,0.5092153765139547,0.121259842519685,0.3996291140953628,0.4065492985733022,0.1842105263157894
1962-06-30,0.7118279569892474,0.1932632764463459,0.516061084781464,0.1380577427821522,0.3950483340077088,0.4227262529458096,0.1842105263157894
1962-07-31,0.6913978494623656,0.178927461548342,0.5229067930489731,0.1396325459317585,0.3960276126320924,0.4145864203488494,0.1754385964912281
1962-08-31,0.6709677419354838,0.1869590281633729,0.5034228541337546,0.1511811023622047,0.3945177711474119,0.4145864203488494,0.2017543859649123
1962-09-30,0.689247311827957,0.2070206461004689,0.483938915218536,0.1496062992125984,0.3950399609367717,0.438697785675491,0.1929824561403508
1962-10-31,0.7075268817204301,0.1989593812898841,0.4644549763033175,0.1496062992125984,0.4006052914989328,0.4226235421243966,0.1754385964912281
1962-11-30,0.7258064516129032,0.1989593812898841,0.4807793575566087,0.1517060367454068,0.4017429106144732,0.4226235421243966,0.2017543859649123
1962-12-31,0.7440860215053764,0.1928388908297321,0.4971037388098999,0.1511811023622047,0.4077786346528584,0.4065492985733022,0.1842105263157894
1963-01-31,0.7623655913978495,0.1987983706744932,0.5134281200631912,0.1506561679790026,0.4109774143407565,0.3985628841906606,0.2017543859649123
1963-02-28,0.7806451612903227,0.1925914907711285,0.5144813059505002,0.1548556430446194,0.4099120279128809,0.3905764698080191,0.2192982456140351
1963-03-31,0.7446236559139785,0.186435964595416,0.5155344918378093,0.1538057742782152,0.405765496129,0.3905764698080191,0.2017543859649123
1963-04-30,0.7086021505376345,0.172346000095457,0.5165876777251185,0.1496062992125984,0.4058296521312735,0.3905259228815462,0.2017543859649123
1963-05-31,0.6725806451612903,0.1722924293941579,0.5402843601895735,0.1548556430446194,0.411706241095769,0.4065492985733022,0.2192982456140351
1963-06-30,0.6978494623655913,0.1983456471268795,0.5639810426540284,0.1543307086614173,0.414925053189988,0.4145864203488494,0.1929824561403508
1963-07-31,0.7231182795698927,0.2123143522608278,0.5876777251184834,0.1559055118110236,0.4247175275576895,0.41456098641918,0.1929824561403508
1963-08-31,0.7483870967741937,0.2121281548650348,0.5534491837809373,0.1805774278215223,0.4276815591871005,0.4065492985733022,0.1754385964912281
1963-09-30,0.7376344086021505,0.1779317230808147,0.5192206424433913,0.1800524934383202,0.4287319959123394,0.3827402701159602,0.1842105263157894
1963-10-31,0.7268817204301077,0.1919316459867793,0.4849921011058452,0.1811023622047244,0.4269289786601472,0.3985628841906606,0.1842105263157894
1963-11-30,0.7161290322580647,0.1978979902680834,0.517114270668773,0.1800524934383202,0.430247217314226,0.4065492985733022,0.2017543859649123
1963-12-31,0.7435483870967743,0.2177858045390928,0.5492364402317009,0.1748031496062992,0.4174240687687526,0.4065492985733022,0.1842105263157894
1964-01-31,0.7709677419354839,0.2175898011132942,0.5813586097946287,0.1800524934383202,0.4112097054406952,0.4225726742650578,0.1929824561403508
1964-02-29,0.7983870967741935,0.2035837649910996,0.5587151132174829,0.1800524934383202,0.4066775969844543,0.4145864203488494,0.1754385964912281
1964-03-31,0.7930107526881722,0.2034999527671009,0.536071616640337,0.1774278215223097,0.3995571471176446,0.4145864203488494,0.1754385964912281
1964-04-30,0.7876344086021505,0.2115127912057106,0.5134281200631912,0.1795275590551181,0.3918180952990479,0.4226747339828396,0.1666666666666666
1964-05-31,0.782258064516129,0.2114211824957579,0.5239599789362822,0.1811023622047244,0.3874593726044075,0.4065492985733022,0.1491228070175438
1964-06-30,0.7935483870967743,0.197300251322335,0.5344918378093734,0.1811023622047244,0.3910749814364149,0.3985376107274243,0.1578947368421052
1964-07-31,0.8048387096774192,0.1833135931360082,0.5450236966824644,0.1769028871391076,0.3918733497509432,0.3985628841906606,0.131578947368421
1964-08-31,0.8161290322580643,0.1772922744087529,0.5176408636124276,0.1811023622047244,0.3969527250996604,0.4065492985733022,0.1403508771929824
1964-09-30,0.8123655913978494,0.1891504594598178,0.4902580305423907,0.1784776902887139,0.4045154251401138,0.41456098641918,0.1491228070175438
1964-10-31,0.8086021505376346,0.1910462340278517,0.4628751974723538,0.173753280839895,0.4021773295915062,0.41456098641918,0.1491228070175438
1964-11-30,0.8048387096774194,0.2027529947005832,0.5092153765139547,0.1821522309711286,0.3976570073377812,0.4065492985733022,0.1228070175438596
1964-12-31,0.8161290322580648,0.1907401804297404,0.5555555555555556,0.1994750656167979,0.4047074348234208,0.41456098641918,0.1403508771929824
1965-01-31,0.8274193548387097,0.1847414362118754,0.6018957345971564,0.2020997375328084,0.409880408254032,0.4065492985733022,0.131578947368421
1965-02-28,0.8387096774193548,0.1906699182680652,0.5766192733017378,0.2062992125984252,0.412322356606996,0.4305843621109351,0.1491228070175438
1965-03-31,0.8569892473118281,0.1905997923613901,0.5513428120063191,0.2099737532808399,0.4156673345878416,0.4305843621109351,0.1140350877192982
1965-04-30,0.875268817204301,0.2022893738780364,0.5260663507109005,0.2120734908136483,0.4167911090884015,0.4385960499568129,0.1228070175438596
1965-05-31,0.8935483870967742,0.2158599348550047,0.5471300684570827,0.2125984251968503,0.4088085963628732,0.454772029226586,0.1052631578947367
1965-06-30,0.8827956989247312,0.2352493705693918,0.5681937862032649,0.2099737532808399,0.4077407336680695,0.4788833945532271,0.1052631578947367
1965-07-31,0.8720430107526884,0.2274206876101667,0.589257503949447,0.2120734908136483,0.4042875242744697,0.4706428013403242,0.087719298245614
1965-08-31,0.8612903225806452,0.2156400983294993,0.5908372827804107,0.2136482939632545,0.3991555483871469,0.4706428013403242,0.087719298245614
1965-09-30,0.8586021505376344,0.2233221420253472,0.5924170616113744,0.2083989501312335,0.398585977279748,0.4624541992517935,0.0789473684210526
1965-10-31,0.8559139784946239,0.2212457218418951,0.593996840442338,0.2115485564304461,0.4041363728576894,0.470440613634435,0.0701754385964912
1965-11-30,0.853225806451613,0.2228848846351069,0.5971563981042654,0.2125984251968503,0.4038955325660506,0.4784270280170765,0.0614035087719297
1965-12-31,0.8376344086021505,0.2343515583142739,0.6003159557661928,0.2241469816272966,0.4082924172745632,0.4943998567823596,0.0526315789473684
1966-01-31,0.8220430107526882,0.2342403004896595,0.60347551342812,0.2293963254593176,0.4065922648733171,0.4941235971653496,0.0526315789473684
1966-02-28,0.8064516129032258,0.2728714895915326,0.5576619273301737,0.2388451443569553,0.4026274160141041,0.5097217552217851,0.0350877192982456
1966-03-31,0.7833333333333332,0.2862313910797182,0.5118483412322274,0.241994750656168,0.3995109828385755,0.5097217552217851,0.0350877192982456
1966-04-30,0.7602150537634409,0.2916330995951188,0.4660347551342811,0.24251968503937,0.3975098511351052,0.5014877995469542,0.0350877192982456
1966-05-31,0.7370967741935484,0.2853247712626199,0.4765666140073722,0.2545931758530184,0.3899627545173091,0.4933051457766395,0.0438596491228069
1966-06-30,0.7129032258064516,0.2655241087348281,0.4870984728804634,0.268766404199475,0.3745229551177096,0.4768741141093403,0.0350877192982456
1966-07-31,0.6887096774193548,0.2847960251002438,0.4976303317535545,0.2755905511811023,0.3507295727202338,0.4925018508951272,0.0350877192982456
1966-08-31,0.6645161290322581,0.3289999748032545,0.4971037388098999,0.2876640419947506,0.3408140168473744,0.5003157192880204,0.0350877192982456
1966-09-30,0.6489247311827957,0.3342660030244008,0.4965771458662453,0.2808398950131233,0.3328348179771601,0.5003157192880204,0.0263157894736842
1966-10-31,0.6333333333333333,0.3474241919720198,0.4960505529225908,0.2876640419947506,0.3118052786564437,0.4766577300615373,0.0263157894736842
1966-11-30,0.6177419354838709,0.3333819241242687,0.4976303317535545,0.2997375328083989,0.3001776270193322,0.4609108124232456,0.0175438596491228
1966-12-31,0.6489247311827957,0.3213248252977055,0.4992101105845181,0.2808398950131233,0.294847979187388,0.4451421851479571,0.0350877192982456
1967-01-31,0.6801075268817203,0.3116577850988336,0.5007898894154819,0.2566929133858268,0.2842792115459678,0.4450248815413474,0.0438596491228069
1967-02-28,0.7112903225806451,0.2916186950758838,0.482885729331227,0.2598425196850393,0.2897105938483515,0.4218004633883462,0.0350877192982456
1967-03-31,0.7209677419354839,0.2723048668054513,0.4649815692469721,0.2351706036745406,0.3026050073622561,0.4141748809808239,0.0350877192982456
1967-04-30,0.7306451612903226,0.2718279209144316,0.4470774091627172,0.2099737532808399,0.3039590682031245,0.3989237161657799,0.0350877192982456
1967-05-31,0.7403225806451614,0.2584221112875868,0.4660347551342811,0.2041994750656168,0.3329234328820263,0.4141748809808239,0.0350877192982456
1967-06-30,0.746236559139785,0.2900133340947958,0.4849921011058452,0.2062992125984252,0.3575848439097652,0.421754664094608,0.0438596491228069
1967-07-31,0.7521505376344086,0.2952287694477154,0.5039494470774092,0.1963254593175853,0.3889325439810218,0.4065492985733022,0.0350877192982456
1967-08-31,0.7580645161290323,0.2756401567430911,0.5002632964718272,0.2020997375328084,0.4070003201295154,0.3914796952441509,0.0350877192982456
1967-09-30,0.7360215053763441,0.2751598714803157,0.4965771458662454,0.2068241469816273,0.4128727940261675,0.3914796952441509,0.0350877192982456
1967-10-31,0.7139784946236558,0.2746825103287288,0.4928909952606635,0.2010498687664041,0.4342016233160373,0.4065492985733022,0.0526315789473684
1967-11-30,0.6919354838709679,0.3057784951987472,0.5208004212743549,0.2141732283464567,0.4426173414221518,0.4141519813339551,0.0438596491228069
1967-12-31,0.7150537634408605,0.3165627542525562,0.5487098472880463,0.2341207349081364,0.4455004835445591,0.4369600296159138,0.0350877192982456
1968-01-31,0.7381720430107528,0.3387206411062149,0.5766192733017378,0.2393700787401574,0.4525997679159625,0.4368689795229711,0.0263157894736842
1968-02-29,0.7612903225806451,0.338052841385238,0.5687203791469194,0.2446194225721784,0.4471136641729218,0.4520288199978061,0.0350877192982456
1968-03-31,0.735483870967742,0.3563616837353371,0.5608214849921012,0.2624671916010498,0.4325651599219867,0.4673707606585249,0.0263157894736842
1968-04-30,0.7096774193548387,0.3556426053348805,0.5529225908372828,0.2997375328083989,0.4318301545447554,0.4830355027816822,0.0087719298245613
1968-05-31,0.6838709677419357,0.3738961339618673,0.5329120589784097,0.3186351706036745,0.4167151132580236,0.4749734434191778,0.0087719298245613
1968-06-30,0.6838709677419357,0.3723613027259662,0.5129015271195366,0.316010498687664,0.4071506328956448,0.4594503538422029,0.0263157894736842
1968-07-31,0.6838709677419357,0.3896903548397105,0.4928909952606635,0.3139107611548556,0.3967510124886075,0.4670076474520457,0.0263157894736842
1968-08-31,0.6838709677419357,0.388880373879544,0.4849921011058452,0.3139107611548556,0.3901868789325466,0.4671886604726411,0.0087719298245613
1968-09-30,0.6801075268817205,0.3880752142346178,0.4770932069510268,0.3007874015748031,0.3902196950965995,0.482348500947475,0.0
1968-10-31,0.6763440860215055,0.4052033729719528,0.4691943127962085,0.3076115485564304,0.3916717403441783,0.482348500947475,0.0
1968-11-30,0.6725806451612903,0.3856882365262057,0.4944707740916271,0.3028871391076115,0.401308929223707,0.4899284211848928,0.0
1968-12-31,0.7075268817204303,0.4026722849738254,0.5197472353870458,0.3133858267716535,0.404447280496813,0.4741612873972676,0.0
1969-01-31,0.7424731182795699,0.401838485701714,0.5450236966824644,0.3280839895013123,0.4025806796629835,0.4814514689667156,0.0
1969-02-28,0.7774193548387098,0.4010095624487372,0.5176408636124276,0.3443569553805774,0.3987349656472684,0.4810108679644014,0.0
1969-03-31,0.7413978494623656,0.435415314990434,0.4902580305423907,0.3538057742782152,0.3956241576157053,0.4882168262925724,0.0
1969-04-30,0.7053763440860215,0.4520573190419625,0.4628751974723538,0.3863517060367454,0.3873139360882689,0.4956411469943243,0.0
1969-05-31,0.6693548387096775,0.4510900419815054,0.4707740916271722,0.4524934383202099,0.3716662404280452,0.5027832566752494,0.0
1969-06-30,0.6419354838709677,0.449172213112355,0.4786729857819905,0.4645669291338583,0.3601344565468233,0.5175884809986258,0.0087719298245613
1969-07-31,0.6145161290322583,0.4472763650898434,0.4865718799368088,0.4493438320209973,0.3472585150628234,0.5172647516037997,0.0087719298245613
1969-08-31,0.5870967741935484,0.4463365661415417,0.4623486045286993,0.4797900262467191,0.3272733777837424,0.5175884809986258,0.0087719298245613
1969-09-30,0.5510752688172045,0.4626155636987363,0.4381253291205897,0.4776902887139108,0.3132201164011071,0.5095833306377301,0.0263157894736842
1969-10-31,0.5150537634408603,0.4606650320810903,0.4139020537124802,0.4698162729658792,0.2965671839138103,0.5169429043566184,0.0263157894736842
1969-11-30,0.4790322580645161,0.4767655961393834,0.4207477619799895,0.4619422572178477,0.2793963312076178,0.5239611645117316,0.0087719298245613
1969-12-31,0.4704301075268817,0.4747520070216562,0.4275934702474986,0.4682414698162729,0.2676703087991721,0.5309388566890691,0.0087719298245613
1970-01-31,0.4618279569892471,0.4906778129087567,0.4344391785150079,0.4687664041994751,0.2626576096195903,0.530223974171163,0.0438596491228069
1970-02-28,0.4532258064516128,0.506514647813251,0.4407582938388625,0.4687664041994751,0.2291739979026687,0.5295172617391753,0.0701754385964912
1970-03-31,0.4387096774193548,0.4865522607788434,0.4470774091627172,0.4047244094488189,0.2204792053740852,0.514433958770634,0.087719298245614
1970-04-30,0.4241935483870966,0.4845235801860365,0.4533965244865718,0.4225721784776902,0.2192070524820444,0.5141283365037858,0.1052631578947367
1970-05-31,0.4096774193548389,0.4835175998371289,0.4697209057398631,0.4146981627296587,0.2318576897964845,0.4992591962377132,0.1228070175438596
1970-06-30,0.4215053763440861,0.4815221306204444,0.4860452869931543,0.3968503937007874,0.2409604456412399,0.4916482350202726,0.131578947368421
1970-07-31,0.4333333333333333,0.4631300959182564,0.5023696682464455,0.3758530183727034,0.2567921934143435,0.4984822976539336,0.1403508771929824
1970-08-31,0.4451612903225805,0.4621957236615235,0.4607688256977356,0.3448818897637795,0.2853241401906522,0.4916482350202726,0.1491228070175438
1970-09-30,0.4172043010752686,0.4603420902896773,0.4191679831490258,0.3275590551181102,0.3084595559313542,0.4984822976539336,0.1754385964912281
1970-10-31,0.3892473118279571,0.4585083350236956,0.3775671406003159,0.3228346456692913,0.32946487654989,0.491174146237839,0.1842105263157894
1970-11-30,0.3612903225806452,0.4566941398138842,0.459189046866772,0.2913385826771653,0.3435854067870973,0.4766793085261381,0.2192982456140351
1970-12-31,0.3919354838709676,0.4548991933596129,0.540810953133228,0.2545931758530184,0.3585191848604927,0.4623441935440439,0.2368421052631578
1971-01-31,0.4225806451612903,0.4371814548480472,0.6224328593996841,0.2146981627296587,0.3833866338137144,0.4620384680921486,0.2192982456140351
1971-02-28,0.4532258064516128,0.4037916769100048,0.5745129015271195,0.1926509186351706,0.4468393024018882,0.4755327688538847,0.2192982456140351
1971-03-31,0.4645161290322581,0.386525860035372,0.526592943654555,0.1921259842519684,0.4893146328439757,0.4824311158819427,0.2280701754385964
1971-04-30,0.4758064516129032,0.3694394282711232,0.4786729857819905,0.2157480314960629,0.5288651292300515,0.4822249152914306,0.2192982456140351
1971-05-31,0.4870967741935483,0.3844415663033658,0.4844655081621906,0.2404199475065616,0.5549644778082019,0.4959841183310906,0.2192982456140351
1971-06-30,0.4973118279569892,0.383069943452236,0.4902580305423907,0.2551181102362204,0.5663975981306196,0.4957417475458389,0.2192982456140351
1971-07-31,0.5075268817204301,0.3823894210608012,0.4960505529225908,0.2761154855643044,0.5780796163552739,0.4884369543996323,0.2280701754385964
1971-08-31,0.5177419354838708,0.3817123885277838,0.4834123222748815,0.289763779527559,0.5744909759620151,0.5163246203856549,0.2368421052631578
1971-09-30,0.5172043010752687,0.364955630144567,0.4707740916271722,0.2887139107611548,0.5737619428338158,0.4884369543996323,0.2280701754385964
1971-10-31,0.5166666666666666,0.348368991135802,0.4581358609794628,0.2703412073490813,0.573805029892031,0.4884369543996323,0.2105263157894736
1971-11-30,0.5161290322580645,0.3319498939352041,0.493417588204318,0.2551181102362204,0.5783054683894517,0.4884369543996323,0.2280701754385964
1971-12-31,0.5741935483870968,0.3156958127868755,0.5286993154291733,0.2146981627296587,0.576132831748325,0.508908868356215,0.2280701754385964
1972-01-31,0.6322580645161291,0.3152012035648137,0.5639810426540284,0.1816272965879264,0.5768595786129378,0.5083600234780227,0.2105263157894736
1972-02-29,0.6903225806451612,0.3454865067003163,0.5734597156398105,0.1706036745406824,0.570950827815268,0.5072798035851342,0.2017543859649123
1972-03-31,0.6677419354838707,0.3298138623276925,0.5829383886255924,0.1984251968503937,0.5597600829340224,0.5003157192880204,0.2105263157894736
1972-04-30,0.6451612903225807,0.3292865128784573,0.5924170616113744,0.2162729658792651,0.5369814970255717,0.500068314484023,0.2017543859649123
1972-05-31,0.6225806451612903,0.3132473130399427,0.5629278567667193,0.221522309711286,0.5158519573610296,0.4995774010146754,0.2017543859649123
1972-06-30,0.6580645161290322,0.2973665250516833,0.5334386519220642,0.231496062992126,0.5128899717121815,0.5059613414776495,0.2017543859649123
1972-07-31,0.6935483870967742,0.296925589603733,0.5039494470774092,0.2362204724409448,0.5243994188222161,0.5189221108658755,0.1929824561403508
1972-08-31,0.7290322580645161,0.2964868209147401,0.5202738283307003,0.2498687664041994,0.5365487688526145,0.511762529089557,0.1929824561403508
1972-09-30,0.7048387096774194,0.3108588255417081,0.5365982095839916,0.253018372703412,0.5446257100907111,0.5321424417238254,0.1842105263157894
1972-10-31,0.6806451612903226,0.3103881358293427,0.5529225908372828,0.2624671916010498,0.5536345692207911,0.5255322762948502,0.1929824561403508
1972-11-30,0.6564516129032258,0.324656127470531,0.5708267509215377,0.2629921259842519,0.5536996345990335,0.5387526071527999,0.1666666666666666
1972-12-31,0.6091397849462366,0.3241541581413664,0.5887309110057926,0.2771653543307086,0.562596224593797,0.5705190757298684,0.1578947368421052
1973-01-31,0.5618279569892475,0.3383194750116962,0.6066350710900474,0.3091863517060367,0.5610002099943523,0.5892488193473404,0.131578947368421
1973-02-28,0.5145161290322582,0.3518508095331388,0.5755660874144286,0.3427821522309711,0.5379616584761404,0.6132181442302309,0.1403508771929824
1973-03-31,0.4881720430107528,0.4102268286204135,0.5444971037388099,0.3695538057742782,0.5050701143015826,0.6778021584980212,0.131578947368421
1973-04-30,0.4618279569892474,0.438641180079762,0.5134281200631912,0.3711286089238845,0.5005416047001434,0.6835539154938811,0.1403508771929824
1973-05-31,0.435483870967742,0.4523950827928311,0.479199578725645,0.4089238845144357,0.5076800349522914,0.7270168124084138,0.131578947368421
1973-06-30,0.4086021505376342,0.4805720314773812,0.444971037388099,0.4430446194225722,0.5050418734526891,0.7764188573623401,0.131578947368421
1973-07-31,0.381720430107527,0.465251114554352,0.4107424960505529,0.5433070866141733,0.4726760723718761,0.7166817350872315,0.1228070175438596
1973-08-31,0.3548387096774192,0.5653621442616551,0.4423380726698262,0.5485564304461943,0.4401160446253155,0.8737445818351632,0.1228070175438596
1973-09-30,0.3790322580645162,0.5632385556104547,0.4739336492890995,0.563254593175853,0.3991603154715508,0.8159027024397942,0.1228070175438596
1973-10-31,0.403225806451613,0.6051363331084935,0.5055292259083728,0.5228346456692914,0.3749010755511074,0.7979831845494556,0.1052631578947367
1973-11-30,0.4274193548387097,0.6170899622964268,0.4670879410215903,0.5238845144356955,0.3700892624140734,0.7960405846190535,0.1228070175438596
1973-12-31,0.3483870967741935,0.6585652815846298,0.4286466561348078,0.5196850393700787,0.3606023992874526,0.7946190835750904,0.131578947368421
1974-01-31,0.2693548387096776,0.6984840563616728,0.3902053712480253,0.5039370078740159,0.3435251156346818,0.8568985980637018,0.1491228070175438
1974-02-28,0.1903225806451612,0.7225385307373305,0.4133754607688257,0.4682414698162729,0.3453633710303205,0.86034339127755,0.1578947368421052
1974-03-31,0.2456989247311829,0.7308914127311557,0.4365455502896261,0.4881889763779527,0.3634947787123092,0.8265537268438359,0.1491228070175438
1974-04-30,0.3010752688172042,0.7266863005145846,0.4597156398104265,0.5490813648293964,0.3561046187578438,0.8362403733164356,0.1491228070175438
1974-05-31,0.3564516129032258,0.7652035551659236,0.4349657714586624,0.5910761154855644,0.3334537041575758,0.821860793469277,0.1491228070175438
1974-06-30,0.3150537634408601,0.7744826219296946,0.4102159031068983,0.6236220472440945,0.3193582860204842,0.7682197784729279,0.1754385964912281
1974-07-31,0.2736559139784946,0.8154911149762979,0.3854660347551343,0.6755905511811023,0.3202334979031117,0.9196541887649764,0.1842105263157894
1974-08-31,0.2322580645161291,0.7762444682976234,0.3970510795155345,0.6278215223097113,0.3212870031370285,0.8542592821122075,0.1842105263157894
1974-09-30,0.2059139784946237,0.8401687922078824,0.4086361242759347,0.5926509186351706,0.3337481355058307,0.9052983115398096,0.2192982456140351
1974-10-31,0.1795698924731182,0.833837019760306,0.4202211690363349,0.5254593175853018,0.3409873859764681,0.986159441306612,0.2280701754385964
1974-11-30,0.1532258064516128,0.8554870526390361,0.4028436018957346,0.4934383202099737,0.3357962669848947,1.0,0.2807017543859648
1974-12-31,0.1430107526881721,0.849118669749576,0.3854660347551343,0.4451443569553805,0.3227739864970685,0.9353206964012362,0.3333333333333333
1975-01-31,0.1327956989247312,0.8284011961206003,0.3680884676145339,0.3716535433070866,0.3219236371681938,0.8405538744528533,0.4122807017543858
1975-02-28,0.1225806451612904,0.7953481131063335,0.4086361242759347,0.3249343832020997,0.3332236578129678,0.7711131423121254,0.4122807017543858
1975-03-31,0.2043010752688172,0.7503465214197004,0.4491837809373354,0.2881889763779527,0.3503349610156955,0.7217601318455056,0.4561403508771929
1975-04-30,0.2860215053763442,0.7338435747663947,0.4897314375987361,0.2855643044619422,0.3764113659975776,0.7292160992680665,0.4736842105263159
1975-05-31,0.3677419354838709,0.6777835827704208,0.5113217482885729,0.2713910761154855,0.4165236158388983,0.7046830725446156,0.4912280701754386
1975-06-30,0.3833333333333333,0.6732167513452261,0.5329120589784097,0.2887139107611548,0.4588665340929823,0.6986677631076155,0.4736842105263159
1975-07-31,0.3989247311827957,0.6943510837926555,0.5545023696682464,0.3175853018372703,0.4884156593035098,0.6269003872528891,0.4561403508771929
1975-08-31,0.4145161290322581,0.6389929715566172,0.5466034755134281,0.3196850393700787,0.5065341763550997,0.5469473202874683,0.4385964912280701
