Date,Unemployment_Rate,Interest_Rate,Money_Supply,PPI,CPI,GDP_Growth,Consumer_Confidence,Interest_Rate_Lagged,Money_Supply_Lagged,PPI_Lagged,CPI_Lagged
1962-02-28,0.1842105263157894,0.1217847769028871,0.3870115476858821,0.3985879987012978,0.1730155620511294,0.5402843601895735,0.8048387096774194,0.1307086614173228,0.3425691744219937,0.4225726742650578,0.2066848742747974
1962-03-31,0.1929824561403508,0.1469816272965879,0.3977105105680466,0.3985879987012978,0.1851641906882595,0.5213270142180095,0.7806451612903227,0.1034120734908136,0.3515946483023585,0.4065492985733022,0.2066848742747974
1962-04-30,0.1929824561403508,0.1433070866141732,0.4044560504894001,0.4065492985733022,0.19941909783393,0.5023696682464455,0.7564516129032259,0.0755905511811023,0.3595718452541915,0.3906266988292935,0.1735707634275723
1962-05-31,0.1842105263157894,0.121259842519685,0.3996556068440549,0.4065492985733022,0.1993375907649116,0.5092153765139547,0.7322580645161292,0.1013123359580052,0.3749399951593285,0.3905764698080191,0.1735147363424411
1962-06-30,0.1842105263157894,0.1380577427821522,0.3950750288938771,0.4227262529458096,0.1932632764463459,0.516061084781464,0.7118279569892474,0.0881889763779527,0.3812914330184347,0.3746036410427361,0.1652782135748752
1962-07-31,0.1754385964912281,0.1396325459317585,0.3960542643053349,0.4145864203488494,0.178927461548342,0.5229067930489731,0.6913978494623656,0.0587926509186351,0.3746613354205785,0.3905764698080191,0.1939984980215101
1962-08-31,0.2017543859649123,0.1511811023622047,0.3945444894458889,0.4145864203488494,0.1869590281633729,0.5034228541337546,0.6709677419354838,0.1023622047244094,0.3642710683932625,0.3985376107274243,0.1856832050491508
1962-09-30,0.1929824561403508,0.1496062992125984,0.3950666561924211,0.438697785675491,0.2070206461004689,0.483938915218536,0.689247311827957,0.0960629921259842,0.3673671712334521,0.3985376107274243,0.1938452016388606
1962-10-31,0.1754385964912281,0.1496062992125984,0.4006317411715476,0.4226235421243966,0.1989593812898841,0.4644549763033175,0.7075268817204301,0.116010498687664,0.3717522062075058,0.3905764698080191,0.1650573595495067
1962-11-30,0.2017543859649123,0.1517060367454068,0.4017693100870233,0.4226235421243966,0.1989593812898841,0.4807793575566087,0.7258064516129032,0.1343832020997375,0.3799978159593442,0.3905764698080191,0.1589237511526982
1962-12-31,0.1842105263157894,0.1511811023622047,0.4078047677851781,0.4065492985733022,0.1928388908297321,0.4971037388098999,0.7440860215053764,0.1196850393700787,0.3850244020575252,0.3985628841906606,0.1588829155089865
1963-01-31,0.2017543859649123,0.1506561679790026,0.4110034063195519,0.3985628841906606,0.1987983706744932,0.5134281200631912,0.7623655913978495,0.1102362204724409,0.3867974842358733,0.3985879987012978,0.1588421619744759
1963-02-28,0.2192982456140351,0.1548556430446194,0.4099380669043073,0.3905764698080191,0.1925914907711285,0.5144813059505002,0.7806451612903227,0.1217847769028871,0.3870115476858821,0.3985879987012978,0.1730155620511294
1963-03-31,0.2017543859649123,0.1538057742782152,0.4057917180956956,0.3905764698080191,0.186435964595416,0.5155344918378093,0.7446236559139785,0.1469816272965879,0.3977105105680466,0.3985879987012978,0.1851641906882595
1963-04-30,0.2017543859649123,0.1496062992125984,0.4058558712669377,0.3905259228815462,0.172346000095457,0.5165876777251185,0.7086021505376345,0.1433070866141732,0.4044560504894001,0.4065492985733022,0.19941909783393
1963-05-31,0.2192982456140351,0.1548556430446194,0.4117322009134045,0.4065492985733022,0.1722924293941579,0.5402843601895735,0.6725806451612903,0.121259842519685,0.3996556068440549,0.4065492985733022,0.1993375907649116
1963-06-30,0.1929824561403508,0.1543307086614173,0.4149508709701232,0.4145864203488494,0.1983456471268795,0.5639810426540284,0.6978494623655913,0.1380577427821522,0.3950750288938771,0.4227262529458096,0.1932632764463459
1963-07-31,0.1929824561403508,0.1559055118110236,0.4247429132223298,0.41456098641918,0.2123143522608278,0.5876777251184834,0.7231182795698927,0.1396325459317585,0.3960542643053349,0.4145864203488494,0.178927461548342
1963-08-31,0.1754385964912281,0.1805774278215223,0.4277068140570156,0.4065492985733022,0.2121281548650348,0.5534491837809373,0.7483870967741937,0.1511811023622047,0.3945444894458889,0.4145864203488494,0.1869590281633729
1963-09-30,0.1842105263157894,0.1800524934383202,0.4287572044293136,0.3827402701159602,0.1779317230808147,0.5192206424433913,0.7376344086021505,0.1496062992125984,0.3950666561924211,0.438697785675491,0.2070206461004689
1963-10-31,0.1842105263157894,0.1811023622047244,0.426954266739412,0.3985628841906606,0.1919316459867793,0.4849921011058452,0.7268817204301077,0.1496062992125984,0.4006317411715476,0.4226235421243966,0.1989593812898841
1963-11-30,0.2017543859649123,0.1800524934383202,0.4302723589685645,0.4065492985733022,0.1978979902680834,0.517114270668773,0.7161290322580647,0.1517060367454068,0.4017693100870233,0.4226235421243966,0.1989593812898841
1963-12-31,0.1842105263157894,0.1748031496062992,0.4174497762740673,0.4065492985733022,0.2177858045390928,0.5492364402317009,0.7435483870967743,0.1511811023622047,0.4078047677851781,0.4065492985733022,0.1928388908297321
1964-01-31,0.1929824561403508,0.1800524934383202,0.4112356871691106,0.4225726742650578,0.2175898011132942,0.5813586097946287,0.7709677419354839,0.1506561679790026,0.4110034063195519,0.3985628841906606,0.1987983706744932
1964-02-29,0.1754385964912281,0.1800524934383202,0.406703778702598,0.4145864203488494,0.2035837649910996,0.5587151132174829,0.7983870967741935,0.1548556430446194,0.4099380669043073,0.3905764698080191,0.1925914907711285
1964-03-31,0.1754385964912281,0.1774278215223097,0.3995836430420454,0.4145864203488494,0.2034999527671009,0.536071616640337,0.7930107526881722,0.1538057742782152,0.4057917180956956,0.3905764698080191,0.186435964595416
1964-04-30,0.1666666666666666,0.1795275590551181,0.3918449327269421,0.4226747339828396,0.2115127912057106,0.5134281200631912,0.7876344086021505,0.1496062992125984,0.4058558712669377,0.3905259228815462,0.172346000095457
1964-05-31,0.1491228070175438,0.1811023622047244,0.387486402370984,0.4065492985733022,0.2114211824957579,0.5239599789362822,0.782258064516129,0.1548556430446194,0.4117322009134045,0.4065492985733022,0.1722924293941579
1964-06-30,0.1578947368421052,0.1811023622047244,0.3911018516559206,0.3985376107274243,0.197300251322335,0.5344918378093734,0.7935483870967743,0.1543307086614173,0.4149508709701232,0.4145864203488494,0.1983456471268795
1964-07-31,0.131578947368421,0.1769028871391076,0.3919001847406075,0.3985628841906606,0.1833135931360082,0.5450236966824644,0.8048387096774192,0.1559055118110236,0.4247429132223298,0.41456098641918,0.2123143522608278
1964-08-31,0.1403508771929824,0.1811023622047244,0.3969793359501837,0.4065492985733022,0.1772922744087529,0.5176408636124276,0.8161290322580643,0.1805774278215223,0.4277068140570156,0.4065492985733022,0.2121281548650348
1964-09-30,0.1491228070175438,0.1784776902887139,0.4045417022690721,0.41456098641918,0.1891504594598178,0.4902580305423907,0.8123655913978494,0.1800524934383202,0.4287572044293136,0.3827402701159602,0.1779317230808147
1964-10-31,0.1491228070175438,0.173753280839895,0.402203709894318,0.41456098641918,0.1910462340278517,0.4628751974723538,0.8086021505376346,0.1811023622047244,0.426954266739412,0.3985628841906606,0.1919316459867793
1964-11-30,0.1228070175438596,0.1821522309711286,0.397683587110228,0.4065492985733022,0.2027529947005832,0.5092153765139547,0.8048387096774194,0.1800524934383202,0.4302723589685645,0.4065492985733022,0.1978979902680834
1964-12-31,0.1403508771929824,0.1994750656167979,0.4047337034795095,0.41456098641918,0.1907401804297404,0.5555555555555556,0.8161290322580648,0.1748031496062992,0.4174497762740673,0.4065492985733022,0.2177858045390928
1965-01-31,0.131578947368421,0.2020997375328084,0.4099064486407487,0.4065492985733022,0.1847414362118754,0.6018957345971564,0.8274193548387097,0.1800524934383202,0.4112356871691106,0.4225726742650578,0.2175898011132942
1965-02-28,0.1491228070175438,0.2062992125984252,0.412348289237115,0.4305843621109351,0.1906699182680652,0.5766192733017378,0.8387096774193548,0.1800524934383202,0.406703778702598,0.4145864203488494,0.2035837649910996
1965-03-31,0.1140350877192982,0.2099737532808399,0.4156931196130998,0.4305843621109351,0.1905997923613901,0.5513428120063191,0.8569892473118281,0.1774278215223097,0.3995836430420454,0.4145864203488494,0.2034999527671009
1965-04-30,0.1228070175438596,0.2120734908136483,0.4168168445245205,0.4385960499568129,0.2022893738780364,0.5260663507109005,0.875268817204301,0.1795275590551181,0.3918449327269421,0.4226747339828396,0.2115127912057106
1965-05-31,0.1052631578947367,0.2125984251968503,0.4088346840457592,0.454772029226586,0.2158599348550047,0.5471300684570827,0.8935483870967742,0.1811023622047244,0.387486402370984,0.4065492985733022,0.2114211824957579
1965-06-30,0.1052631578947367,0.2099737532808399,0.4077668684728574,0.4788833945532271,0.2352493705693918,0.5681937862032649,0.8827956989247312,0.1811023622047244,0.3911018516559206,0.3985376107274243,0.197300251322335
1965-07-31,0.087719298245614,0.2120734908136483,0.4043138114600788,0.4706428013403242,0.2274206876101667,0.589257503949447,0.8720430107526884,0.1769028871391076,0.3919001847406075,0.3985628841906606,0.1833135931360082
1965-08-31,0.087719298245614,0.2136482939632545,0.399182062033017,0.4706428013403242,0.2156400983294993,0.5908372827804107,0.8612903225806452,0.1811023622047244,0.3969793359501837,0.4065492985733022,0.1772922744087529
1965-09-30,0.0789473684210526,0.2083989501312335,0.3986125160592556,0.4624541992517935,0.2233221420253472,0.5924170616113744,0.8586021505376344,0.1784776902887139,0.4045417022690721,0.41456098641918,0.1891504594598178
1965-10-31,0.0701754385964912,0.2115485564304461,0.4041626667132031,0.470440613634435,0.2212457218418951,0.593996840442338,0.8559139784946239,0.173753280839895,0.402203709894318,0.41456098641918,0.1910462340278517
1965-11-30,0.0614035087719297,0.2125984251968503,0.4039218370491971,0.4784270280170765,0.2228848846351069,0.5971563981042654,0.853225806451613,0.1821522309711286,0.397683587110228,0.4065492985733022,0.2027529947005832
1965-12-31,0.0526315789473684,0.2241469816272966,0.4083185277350408,0.4943998567823596,0.2343515583142739,0.6003159557661928,0.8376344086021505,0.1994750656167979,0.4047337034795095,0.41456098641918,0.1907401804297404
1966-01-31,0.0526315789473684,0.2293963254593176,0.4066184503569369,0.4941235971653496,0.2342403004896595,0.60347551342812,0.8220430107526882,0.2020997375328084,0.4099064486407487,0.4065492985733022,0.1847414362118754
1966-02-28,0.0350877192982456,0.2388451443569553,0.4026537764558154,0.5097217552217851,0.2728714895915326,0.5576619273301737,0.8064516129032258,0.2062992125984252,0.412348289237115,0.4305843621109351,0.1906699182680652
1966-03-31,0.0350877192982456,0.241994750656168,0.3995374808000815,0.5097217552217851,0.2862313910797182,0.5118483412322274,0.7833333333333332,0.2099737532808399,0.4156931196130998,0.4305843621109351,0.1905997923613901
1966-04-30,0.0350877192982456,0.24251968503937,0.3975364374011584,0.5014877995469542,0.2916330995951188,0.4660347551342811,0.7602150537634409,0.2120734908136483,0.4168168445245205,0.4385960499568129,0.2022893738780364
1966-05-31,0.0438596491228069,0.2545931758530184,0.3899896738163905,0.4933051457766395,0.2853247712626199,0.4765666140073722,0.7370967741935484,0.2125984251968503,0.4088346840457592,0.454772029226586,0.2158599348550047
1966-06-30,0.0350877192982456,0.268766404199475,0.3745505557335152,0.4768741141093403,0.2655241087348281,0.4870984728804634,0.7129032258064516,0.2099737532808399,0.4077668684728574,0.4788833945532271,0.2352493705693918
1966-07-31,0.0350877192982456,0.2755905511811023,0.3507582232738614,0.4925018508951272,0.2847960251002438,0.4976303317535545,0.6887096774193548,0.2120734908136483,0.4043138114600788,0.4706428013403242,0.2274206876101667
1966-08-31,0.0350877192982456,0.2876640419947506,0.340843104947752,0.5003157192880204,0.3289999748032545,0.4971037388098999,0.6645161290322581,0.2136482939632545,0.399182062033017,0.4706428013403242,0.2156400983294993
1966-09-30,0.0263157894736842,0.2808398950131233,0.3328642581780732,0.5003157192880204,0.3342660030244008,0.4965771458662453,0.6489247311827957,0.2083989501312335,0.3986125160592556,0.4624541992517935,0.2233221420253472
1966-10-31,0.0263157894736842,0.2876640419947506,0.3118356468342347,0.4766577300615373,0.3474241919720198,0.4960505529225908,0.6333333333333333,0.2115485564304461,0.4041626667132031,0.470440613634435,0.2212457218418951
1966-11-30,0.0175438596491228,0.2997375328083989,0.3002085082940438,0.4609108124232456,0.3333819241242687,0.4976303317535545,0.6177419354838709,0.2125984251968503,0.4039218370491971,0.4784270280170765,0.2228848846351069
1966-12-31,0.0350877192982456,0.2808398950131233,0.2948790956450905,0.4451421851479571,0.3213248252977055,0.4992101105845181,0.6489247311827957,0.2241469816272966,0.4083185277350408,0.4943998567823596,0.2343515583142739
1967-01-31,0.0438596491228069,0.2566929133858268,0.2843107943748947,0.4450248815413474,0.3116577850988336,0.5007898894154819,0.6801075268817203,0.2293963254593176,0.4066184503569369,0.4941235971653496,0.2342403004896595
1967-02-28,0.0350877192982456,0.2598425196850393,0.2897419370050195,0.4218004633883462,0.2916186950758838,0.482885729331227,0.7112903225806451,0.2388451443569553,0.4026537764558154,0.5097217552217851,0.2728714895915326
1967-03-31,0.0350877192982456,0.2351706036745406,0.302635781523217,0.4141748809808239,0.2723048668054513,0.4649815692469721,0.7209677419354839,0.241994750656168,0.3995374808000815,0.5097217552217851,0.2862313910797182
1967-04-30,0.0350877192982456,0.2099737532808399,0.3039897826130309,0.3989237161657799,0.2718279209144316,0.4470774091627172,0.7306451612903226,0.24251968503937,0.3975364374011584,0.5014877995469542,0.2916330995951188
1967-05-31,0.0350877192982456,0.2041994750656168,0.3329528691726025,0.4141748809808239,0.2584221112875868,0.4660347551342811,0.7403225806451614,0.2545931758530184,0.3899896738163905,0.4933051457766395,0.2853247712626199
1967-06-30,0.0438596491228069,0.2062992125984252,0.357613191958756,0.421754664094608,0.2900133340947958,0.4849921011058452,0.746236559139785,0.268766404199475,0.3745505557335152,0.4768741141093403,0.2655241087348281
1967-07-31,0.0350877192982456,0.1963254593175853,0.3889595087405167,0.4065492985733022,0.2952287694477154,0.5039494470774092,0.7521505376344086,0.2755905511811023,0.3507582232738614,0.4925018508951272,0.2847960251002438
1967-08-31,0.0350877192982456,0.2020997375328084,0.4070264876067567,0.3914796952441509,0.2756401567430911,0.5002632964718272,0.7580645161290323,0.2876640419947506,0.340843104947752,0.5003157192880204,0.3289999748032545
1967-09-30,0.0350877192982456,0.2068241469816273,0.4128987023669671,0.3914796952441509,0.2751598714803157,0.4965771458662454,0.7360215053763441,0.2808398950131233,0.3328642581780732,0.5003157192880204,0.3342660030244008
1967-10-31,0.0526315789473684,0.2010498687664041,0.4342265904730994,0.4065492985733022,0.2746825103287288,0.4928909952606635,0.7139784946236558,0.2876640419947506,0.3118356468342347,0.4766577300615373,0.3474241919720198
1967-11-30,0.0438596491228069,0.2141732283464567,0.4426419372162612,0.4141519813339551,0.3057784951987472,0.5208004212743549,0.6919354838709679,0.2997375328083989,0.3002085082940438,0.4609108124232456,0.3333819241242687
1967-12-31,0.0350877192982456,0.2341207349081364,0.4455249521133791,0.4369600296159138,0.3165627542525562,0.5487098472880463,0.7150537634408605,0.2808398950131233,0.2948790956450905,0.4451421851479571,0.3213248252977055
1968-01-31,0.0263157894736842,0.2393700787401574,0.4526239232125019,0.4368689795229711,0.3387206411062149,0.5766192733017378,0.7381720430107528,0.2566929133858268,0.2843107943748947,0.4450248815413474,0.3116577850988336
1968-02-29,0.0350877192982456,0.2446194225721784,0.4471380615564296,0.4520288199978061,0.338052841385238,0.5687203791469194,0.7612903225806451,0.2598425196850393,0.2897419370050195,0.4218004633883462,0.2916186950758838
1968-03-31,0.0263157894736842,0.2624671916010498,0.4325901992917667,0.4673707606585249,0.3563616837353371,0.5608214849921012,0.735483870967742,0.2351706036745406,0.302635781523217,0.4141748809808239,0.2723048668054513
1968-04-30,0.0087719298245613,0.2997375328083989,0.4318552263483413,0.4830355027816822,0.3556426053348805,0.5529225908372828,0.7096774193548387,0.2099737532808399,0.3039897826130309,0.3989237161657799,0.2718279209144316
1968-05-31,0.0087719298245613,0.3186351706036745,0.4167408520476337,0.4749734434191778,0.3738961339618673,0.5329120589784097,0.6838709677419357,0.2041994750656168,0.3329528691726025,0.4141748809808239,0.2584221112875868
1968-06-30,0.0263157894736842,0.316010498687664,0.407176793739989,0.4594503538422029,0.3723613027259662,0.5129015271195366,0.6838709677419357,0.2062992125984252,0.357613191958756,0.421754664094608,0.2900133340947958
1968-07-31,0.0263157894736842,0.3139107611548556,0.3967776322401646,0.4670076474520457,0.3896903548397105,0.4928909952606635,0.6838709677419357,0.1963254593175853,0.3889595087405167,0.4065492985733022,0.2952287694477154
1968-08-31,0.0087719298245613,0.3139107611548556,0.3902137883416217,0.4671886604726411,0.388880373879544,0.4849921011058452,0.6838709677419357,0.2020997375328084,0.4070264876067567,0.3914796952441509,0.2756401567430911
1968-09-30,0.0,0.3007874015748031,0.3902466030575857,0.482348500947475,0.3880752142346178,0.4770932069510268,0.6801075268817205,0.2068241469816273,0.4128987023669671,0.3914796952441509,0.2751598714803157
1968-10-31,0.0,0.3076115485564304,0.3916985842303222,0.482348500947475,0.4052033729719528,0.4691943127962085,0.6763440860215055,0.2010498687664041,0.4342265904730994,0.4065492985733022,0.2746825103287288
1968-11-30,0.0,0.3028871391076115,0.401335347846686,0.4899284211848928,0.3856882365262057,0.4944707740916271,0.6725806451612903,0.2141732283464567,0.4426419372162612,0.4141519813339551,0.3057784951987472
1968-12-31,0.0,0.3133858267716535,0.4044735606328108,0.4741612873972676,0.4026722849738254,0.5197472353870458,0.7075268817204303,0.2341207349081364,0.4455249521133791,0.4369600296159138,0.3165627542525562
1969-01-31,0.0,0.3280839895013123,0.402607042167044,0.4814514689667156,0.401838485701714,0.5450236966824644,0.7424731182795699,0.2393700787401574,0.4526239232125019,0.4368689795229711,0.3387206411062149
1969-02-28,0.0,0.3443569553805774,0.398761497852321,0.4810108679644014,0.4010095624487372,0.5176408636124276,0.7774193548387098,0.2446194225721784,0.4471380615564296,0.4520288199978061,0.338052841385238
1969-03-31,0.0,0.3538057742782152,0.3956508270923301,0.4882168262925724,0.435415314990434,0.4902580305423907,0.7413978494623656,0.2624671916010498,0.4325901992917667,0.4673707606585249,0.3563616837353371
1969-04-30,0.0,0.3863517060367454,0.3873409722725667,0.4956411469943243,0.4520573190419625,0.4628751974723538,0.7053763440860215,0.2997375328083989,0.4318552263483413,0.4830355027816822,0.3556426053348805
1969-05-31,0.0,0.4524934383202099,0.3716939671029687,0.5027832566752494,0.4510900419815054,0.4707740916271722,0.6693548387096775,0.3186351706036745,0.4167408520476337,0.4749734434191778,0.3738961339618673
1969-06-30,0.0087719298245613,0.4645669291338583,0.3601626920882817,0.5175884809986258,0.449172213112355,0.4786729857819905,0.6419354838709677,0.316010498687664,0.407176793739989,0.4594503538422029,0.3723613027259662
1969-07-31,0.0087719298245613,0.4493438320209973,0.3472873187848681,0.5172647516037997,0.4472763650898434,0.4865718799368088,0.6145161290322583,0.3139107611548556,0.3967776322401646,0.4670076474520457,0.3896903548397105
1969-08-31,0.0087719298245613,0.4797900262467191,0.3273030633960184,0.5175884809986258,0.4463365661415417,0.4623486045286993,0.5870967741935484,0.3139107611548556,0.3902137883416217,0.4671886604726411,0.388880373879544
1969-09-30,0.0263157894736842,0.4776902887139108,0.3132504221459227,0.5095833306377301,0.4626155636987363,0.4381253291205897,0.5510752688172045,0.3007874015748031,0.3902466030575857,0.482348500947475,0.3880752142346178
1969-10-31,0.0263157894736842,0.4698162729658792,0.2965982245076429,0.5169429043566184,0.4606650320810903,0.4139020537124802,0.5150537634408603,0.3076115485564304,0.3916985842303222,0.482348500947475,0.4052033729719528
1969-11-30,0.0087719298245613,0.4619422572178477,0.2794281295048905,0.5239611645117316,0.4767655961393834,0.4207477619799895,0.4790322580645161,0.3028871391076115,0.401335347846686,0.4899284211848928,0.3856882365262057
1969-12-31,0.0087719298245613,0.4682414698162729,0.2677026245342022,0.5309388566890691,0.4747520070216562,0.4275934702474986,0.4704301075268817,0.3133858267716535,0.4044735606328108,0.4741612873972676,0.4026722849738254
1970-01-31,0.0438596491228069,0.4687664041994751,0.2626901465515218,0.530223974171163,0.4906778129087567,0.4344391785150079,0.4618279569892471,0.3280839895013123,0.402607042167044,0.4814514689667156,0.401838485701714
1970-02-28,0.0701754385964912,0.4687664041994751,0.2292080123761188,0.5295172617391753,0.506514647813251,0.4407582938388625,0.4532258064516128,0.3443569553805774,0.398761497852321,0.4810108679644014,0.4010095624487372
1970-03-31,0.087719298245614,0.4047244094488189,0.2205136035252899,0.514433958770634,0.4865522607788434,0.4470774091627172,0.4387096774193548,0.3538057742782152,0.3956508270923301,0.4882168262925724,0.435415314990434
1970-04-30,0.1052631578947367,0.4225721784776902,0.2192415067699267,0.5141283365037858,0.4845235801860365,0.4533965244865718,0.4241935483870966,0.3863517060367454,0.3873409722725667,0.4956411469943243,0.4520573190419625
1970-05-31,0.1228070175438596,0.4146981627296587,0.2318915858458461,0.4992591962377132,0.4835175998371289,0.4697209057398631,0.4096774193548389,0.4524934383202099,0.3716939671029687,0.5027832566752494,0.4510900419815054
1970-06-30,0.131578947368421,0.3968503937007874,0.2409939400105257,0.4916482350202726,0.4815221306204444,0.4860452869931543,0.4215053763440861,0.4645669291338583,0.3601626920882817,0.5175884809986258,0.449172213112355
1970-07-31,0.1403508771929824,0.3758530183727034,0.2568249891712799,0.4984822976539336,0.4631300959182564,0.5023696682464455,0.4333333333333333,0.4493438320209973,0.3472873187848681,0.5172647516037997,0.4472763650898434
1970-08-31,0.1491228070175438,0.3448818897637795,0.2853556769096949,0.4916482350202726,0.4621957236615235,0.4607688256977356,0.4451612903225805,0.4797900262467191,0.3273030633960184,0.5175884809986258,0.4463365661415417
1970-09-30,0.1754385964912281,0.3275590551181102,0.3084900717468696,0.4984822976539336,0.4603420902896773,0.4191679831490258,0.4172043010752686,0.4776902887139108,0.3132504221459227,0.5095833306377301,0.4626155636987363
1970-10-31,0.1842105263157894,0.3228346456692913,0.3294944654572335,0.491174146237839,0.4585083350236956,0.3775671406003159,0.3892473118279571,0.4698162729658792,0.2965982245076429,0.5169429043566184,0.4606650320810903
1970-11-30,0.2192982456140351,0.2913385826771653,0.3436143725935081,0.4766793085261381,0.4566941398138842,0.459189046866772,0.3612903225806452,0.4619422572178477,0.2794281295048905,0.5239611645117316,0.4767655961393834
