Date,M2SL
1973-08-31,0.44011604462531556
1973-09-30,0.3991603154715508
1973-10-31,0.37490107555110747
1973-11-30,0.37008926241407347
1973-12-31,0.36060239928745264
1974-01-31,0.3435251156346818
1974-02-28,0.34536337103032055
1974-03-31,0.3634947787123092
1974-04-30,0.3561046187578438
1974-05-31,0.3334537041575758
1974-06-30,0.3193582860204842
1974-07-31,0.32023349790311173
1974-08-31,0.3212870031370285
1974-09-30,0.33374813550583077
1974-10-31,0.34098738597646816
1974-11-30,0.3357962669848947
1974-12-31,0.32277398649706857
1975-01-31,0.32192363716819383
1975-02-28,0.33322365781296787
1975-03-31,0.3503349610156955
1975-04-30,0.37641136599757763
1975-05-31,0.41652361583889835
1975-06-30,0.4588665340929823
1975-07-31,0.4884156593035098
1975-08-31,0.5065341763550997
1975-09-30,0.5215575579383215
1975-10-31,0.5225231226664935
1975-11-30,0.5338312112257859
1975-12-31,0.5528818493891619
1976-01-31,0.5728687835947421
1976-02-29,0.5898741804323402
1976-03-31,0.5805302420600025
1976-04-30,0.5782582624322373
1976-05-31,0.5674013269483814
1976-06-30,0.5289815257105276
1976-07-31,0.5131209217356967
1976-08-31,0.5244571466625867
1976-09-30,0.5331983028257712
1976-10-31,0.5560702652668196
1976-11-30,0.565400217859247
1976-12-31,0.5757370227951957
1977-01-31,0.5801264410878292
1977-02-28,0.5704519376699826
1977-03-31,0.5702078153153127
1977-04-30,0.5668202892844072
1977-05-31,0.5567504287971758
1977-06-30,0.564453400611882
1977-07-31,0.5617121382000745
1977-08-31,0.550943450440378
1977-09-30,0.538219557781034
1977-10-31,0.5151247141924518
1977-11-30,0.49739965928789903
1977-12-31,0.47685723863970014
1978-01-31,0.46271880893073275
1978-02-28,0.4415032278417084
1978-03-31,0.42752578975529226
1978-04-30,0.4172210748008105
1978-05-31,0.4169835630452651
1978-06-30,0.41294587123392107
1978-07-31,0.4024326538827045
1978-08-31,0.3979951667738094
1978-09-30,0.40205239143273214
1978-10-31,0.39920251790145656
1978-11-30,0.3934858069311239
1978-12-31,0.3894480888085195
1979-01-31,0.37819114266807774
1979-02-28,0.3781500793689392
1979-03-31,0.38512090659929776
1979-04-30,0.39861951492118747
1979-05-31,0.39181685425358115
1979-06-30,0.40197479636412603
1979-07-31,0.4158660471659764
1979-08-31,0.4197339242025079
1979-09-30,0.40791353382298395
1979-10-31,0.4041513703978851
1979-11-30,0.3998168692826367
1979-12-31,0.40065382883802103
1980-01-31,0.40754621929732554
1980-02-29,0.41960108399038853
1980-03-31,0.4065971122705883
1980-04-30,0.376846520077191
1980-05-31,0.38006804638622843
1980-06-30,0.38719379854507135
1980-07-31,0.39525442394427257
1980-08-31,0.40252087036181067
1980-09-30,0.41219943641227685
1980-10-31,0.4209090228408441
1980-11-30,0.431876887565776
1980-12-31,0.4221386188624837
1981-01-31,0.41638416984560556
1981-02-28,0.4140391952026065
1981-03-31,0.4401775198915581
1981-04-30,0.4826806136242806
1981-05-31,0.46967411206496756
1981-06-30,0.443559262972992
1981-07-31,0.43073204452614994
1981-08-31,0.42047536432199184
1981-09-30,0.41669306435341064
1981-10-31,0.42494835570388767
1981-11-30,0.4296521741956143
1981-12-31,0.45970958936807904
1982-01-31,0.47384630288920765
1982-02-28,0.45627581907488385
1982-03-31,0.4413923065596199
1982-04-30,0.42739114794547417
1982-05-31,0.4390345246523785
1982-06-30,0.446583158283349
1982-07-31,0.4329394351733865
1982-08-31,0.43331108201146457
1982-09-30,0.4341688635904783
1982-10-31,0.42319802478634844
1982-11-30,0.42038497971262867
1982-12-31,0.4224794333992339
1983-01-31,0.489845259962644
1983-02-28,0.5490220071911354
1983-03-31,0.5577805100511061
1983-04-30,0.5467491646882165
1983-05-31,0.5495082807514499
1983-06-30,0.5468316715736181
1983-07-31,0.5557554208980517
1983-08-31,0.544940401286545
1983-09-30,0.5352482565666443
1983-10-31,0.5409447291351408
1983-11-30,0.5365028892508339
1983-12-31,0.5135433467658583
1984-01-31,0.44030617611967965
1984-02-29,0.4069999137965408
1984-03-31,0.4024216924217984
1984-04-30,0.40562891240879045
1984-05-31,0.40052116279046707
1984-06-30,0.4001795406932073
1984-07-31,0.39431539623008294
1984-08-31,0.3896823181564757
1984-09-30,0.3959808794432812
1984-10-31,0.39181291659586565
1984-11-30,0.40452534045987176
1984-12-31,0.42394226732826695
1985-01-31,0.43893736129237937
1985-02-28,0.4387648994278088
1985-03-31,0.4292998211762295
1985-04-30,0.4165443034482947
1985-05-31,0.41750213307418094
1985-06-30,0.43362241340372926
1985-07-31,0.4447615746281149
1985-08-31,0.4547340187446664
1985-09-30,0.45054717869506433
1985-10-31,0.44450738015555824
1985-11-30,0.4238019984855682
1985-12-31,0.4059957872166658
1986-01-31,0.38120752544982206
1986-02-28,0.36426888812774216
1986-03-31,0.3741052400582339
1986-04-30,0.3940831625705139
1986-05-31,0.40988619455802766
1986-06-30,0.40354457806208743
1986-07-31,0.407953676199541
1986-08-31,0.41347591906622017
1986-09-30,0.4237170384179659
1986-10-31,0.43278244003793725
1986-11-30,0.4369463764618136
1986-12-31,0.45119203803213764
1987-01-31,0.4575180296597057
1987-02-28,0.44703526002508703
1987-03-31,0.4269957602648458
1987-04-30,0.4109411017066194
1987-05-31,0.3812519842308316
1987-06-30,0.35675576042913565
1987-07-31,0.33412001898956456
1987-08-31,0.3198065356979337
1987-09-30,0.30646276083001545
1987-10-31,0.3001993882682173
1987-11-30,0.2878272620887381
1987-12-31,0.2639759022906888
1988-01-31,0.2692472482863884
1988-02-29,0.29165212516995265
1988-03-31,0.30769212063437446
1988-04-30,0.3138152190570223
1988-05-31,0.325144625056945
1988-06-30,0.33735941485134724
1988-07-31,0.3421200670986935
1988-08-31,0.3364392670180594
1988-09-30,0.32837639143008013
1988-10-31,0.31956678960066165
1988-11-30,0.3315608787937713
1988-12-31,0.3316409716677266
1989-01-31,0.3106529010254394
1989-02-28,0.28430754842600625
1989-03-31,0.26920601521825305
1989-04-30,0.25333794930470666
1989-05-31,0.24219769677024883
1989-06-30,0.24604434560676333
1989-07-31,0.2627760687933554
1989-08-31,0.28120895502443777
1989-09-30,0.2952542182696535
1989-10-31,0.3090635231821348
1989-11-30,0.3128723810563133
1989-12-31,0.32440960914501665
1990-01-31,0.33573952153106834
1990-02-28,0.34841651083467784
1990-03-31,0.3515390564096861
1990-04-30,0.3566416646522077
1990-05-31,0.3492521659444283
1990-06-30,0.344795573041504
1990-07-31,0.32887979182304505
1990-08-31,0.3229134110501488
1990-09-30,0.3162107958073711
1990-10-31,0.2977076524677568
1990-11-30,0.2805793975034956
1990-12-31,0.2696401205718666
1991-01-31,0.27070853811080764
1991-02-28,0.27465518279112966
1991-03-31,0.28073572687120274
1991-04-30,0.2792634441886007
1991-05-31,0.2908854896418279
1991-06-30,0.28612984175118267
1991-07-31,0.2791290967443556
1991-08-31,0.2600923271496942
1991-09-30,0.24719203549260227
1991-10-31,0.24754023139547954
1991-11-30,0.24949703839913395
1991-12-31,0.2467720060816776
1992-01-31,0.2395914379061142
1992-02-29,0.24106341326715175
1992-03-31,0.22759367084903082
1992-04-30,0.21324934867942896
1992-05-31,0.20186120281110917
1992-06-30,0.18827829813851002
1992-07-31,0.1847059227789611
1992-08-31,0.19043234915420199
1992-09-30,0.20148219936971537
1992-10-31,0.20929377350942618
1992-11-30,0.2066330160416367
1992-12-31,0.19846351564334314
1993-01-31,0.1845332578031676
1993-02-28,0.16234314023959626
1993-03-31,0.15603786729776553
1993-04-30,0.15961858971046958
1993-05-31,0.18472596767457883
1993-06-30,0.19485690984871232
1993-07-31,0.19400274315771895
1993-08-31,0.19280925682906658
1993-09-30,0.18797559999423022
1993-10-31,0.17942110879496218
1993-11-30,0.18937534203875067
1993-12-31,0.19518164460217902
1994-01-31,0.20086524001768663
1994-02-28,0.20598903631172805
1994-03-31,0.21277962487921975
1994-04-30,0.21428588678760008
1994-05-31,0.19882864361441774
1994-06-30,0.18315387572883662
1994-07-31,0.1916059892775658
1994-08-31,0.1858102579787033
1994-09-30,0.1800941264149551
1994-10-31,0.17422945689347663
1994-11-30,0.16446204805064327
1994-12-31,0.15965977066822837
1995-01-31,0.1648081265991903
1995-02-28,0.1617705260728768
1995-03-31,0.15881577964830645
1995-04-30,0.1651456956373829
1995-05-31,0.17928946093728093
1995-06-30,0.21244965968361643
1995-07-31,0.22126816577920472
1995-08-31,0.24341327544409494
1995-09-30,0.2550434820077754
1995-10-31,0.2671123348092963
1995-11-30,0.2703126651801011
1995-12-31,0.27987259354725047
1996-01-31,0.29099284653338076
1996-02-29,0.30611096478056044
1996-03-31,0.3279327020896108
1996-04-30,0.32998345605892554
1996-05-31,0.3168196712131295
1996-06-30,0.30502496647908584
1996-07-31,0.3007210210515792
1996-08-31,0.2867182022164776
1996-09-30,0.282934043003295
1996-10-31,0.2896773601938589
1996-11-30,0.3033715282646082
1996-12-31,0.31520008847255965
1997-01-31,0.31225802771250655
1997-02-28,0.30971742396605506
1997-03-31,0.29978102286128605
1997-04-30,0.3036606333706166
1997-05-31,0.3034220045130299
1997-06-30,0.30623367900911247
1997-07-31,0.3084399752888747
1997-08-31,0.33084817513886433
1997-09-30,0.3357555000299385
1997-10-31,0.33462433479407916
1997-11-30,0.3337003329007624
1997-12-31,0.3280431664650396
1998-01-31,0.33337811320220034
1998-02-28,0.3502627678607856
1998-03-31,0.3581745430352425
1998-04-30,0.36564536490194466
1998-05-31,0.37482427028379817
1998-06-30,0.37622419774487453
1998-07-31,0.3766521819007625
1998-08-31,0.36777853720836073
1998-09-30,0.3856522871782046
1998-10-31,0.40132115325910245
1998-11-30,0.4127992633862758
1998-12-31,0.42025054066379997
1999-01-31,0.4219206980232613
1999-02-28,0.4119990687897325
1999-03-31,0.39592771494622625
1999-04-30,0.39661945649043673
1999-05-31,0.3955625072026897
1999-06-30,0.39608043416994404
1999-07-31,0.40077421406252
1999-08-31,0.3935470480800657
1999-09-30,0.3741633659043836
1999-10-31,0.3599688660454052
1999-11-30,0.34367891499740355
1999-12-31,0.3412913385355727
2000-01-31,0.34074609888360474
2000-02-29,0.3328978303645651
2000-03-31,0.34991670080547344
2000-04-30,0.3681711962986719
