Date,PPIACO
1979-11-30,0.7752425062379692
1979-12-31,0.779164414728488
1980-01-31,0.7976238825298083
1980-02-29,0.812161051731761
1980-03-31,0.797325186485959
1980-04-30,0.7653979021668189
1980-05-31,0.7593530183205504
1980-06-30,0.75384569529743
1980-07-31,0.7613699587778593
1980-08-31,0.7850310947496695
1980-09-30,0.7445256679232612
1980-10-31,0.7365020262771025
1980-11-30,0.7314397296695763
1980-12-31,0.722252067598395
1981-01-31,0.7036964064720557
1981-02-28,0.6745766737808497
1981-03-31,0.6814188632970177
1981-04-30,0.7006640168515856
1981-05-31,0.693264288301205
1981-06-30,0.6862628828023254
1981-07-31,0.6504665989707246
1981-08-31,0.6140651476960386
1981-09-30,0.6025691769921832
1981-10-31,0.5729644870616001
1981-11-30,0.5586682128658484
1981-12-31,0.54150097017764
1982-01-31,0.526219677951855
1982-02-28,0.5040234445608185
1982-03-31,0.47440912057508744
1982-04-30,0.44788306770468794
1982-05-31,0.4451814454598339
1982-06-30,0.44510300455244994
1982-07-31,0.44235102284619465
1982-08-31,0.4397937568267021
1982-09-30,0.43729861062954567
1982-10-31,0.4398273710413162
1982-11-30,0.4449859386436066
1982-12-31,0.450110823986314
1983-01-31,0.41924585503918693
1983-02-28,0.4243066668248869
1983-03-31,0.4268841849933617
1983-04-30,0.4268841849933617
1983-05-31,0.43191696750413744
1983-06-30,0.431866232166276
1983-07-31,0.42924376095744204
1983-08-31,0.44441111351792895
1983-09-30,0.45718316575924983
1983-10-31,0.45708210015608447
1983-11-30,0.45198347650685455
1983-12-31,0.45189306023235964
1984-01-31,0.4747685807100578
1984-02-29,0.4745649410618884
1984-03-31,0.4948055411782905
1984-04-30,0.49732714810986156
1984-05-31,0.4894321168836328
1984-06-30,0.4817481112256997
1984-07-31,0.47902620619385894
1984-08-31,0.4562878714475139
1984-09-30,0.44129803095581516
1984-10-31,0.43627563938697034
1984-11-30,0.4462232395613125
1984-12-31,0.4362465813803096
1985-01-31,0.4188510155766907
1985-02-28,0.4090024898129314
1985-03-31,0.3870559907057572
1985-04-30,0.38950905480880066
1985-05-31,0.3919574060125104
1985-06-30,0.38950905480880066
1985-07-31,0.3822528171980873
1985-08-31,0.3797201781953916
1985-09-30,0.37471949811791894
1985-10-31,0.394307067628924
1985-11-30,0.399225209780735
1985-12-31,0.40899537911368583
1986-01-31,0.40165240619555087
1986-02-28,0.3673362358929943
1986-03-31,0.33779331985329586
1986-04-30,0.31586909112509004
1986-05-31,0.32093647965986405
1986-06-30,0.32322154037764805
1986-07-31,0.31332803146739097
1986-08-31,0.32273471803181136
1986-09-30,0.3395995231560359
1986-10-31,0.3278183097516148
1986-11-30,0.31840523577377994
1986-12-31,0.31124423968083353
1987-01-31,0.34031313510331246
1987-02-28,0.3891236805643722
1987-03-31,0.42926638754007834
1987-04-30,0.4650120970309728
1987-05-31,0.47237332591503417
1987-06-30,0.4851103537667141
1987-07-31,0.5109752822062925
1987-08-31,0.5212786048858722
1987-09-30,0.5160692326274142
1987-10-31,0.518278995473086
1987-11-30,0.5181670418689784
1987-12-31,0.5208183067662633
1988-01-31,0.5098323112411556
1988-02-29,0.5018011279330057
1988-03-31,0.4991112099310131
1988-04-30,0.5034443339144186
1988-05-31,0.5027832566752494
1988-06-30,0.5097833967194092
1988-07-31,0.5141768423501959
1988-08-31,0.5089877581980515
1988-09-30,0.5139692675309538
1988-10-31,0.5062605644053799
1988-11-30,0.5061648722116825
1988-12-31,0.523172409174333
1989-01-31,0.5493503580365392
1989-02-28,0.5514935748689536
1989-03-31,0.5658360113603632
1989-04-30,0.5620881155433682
1989-05-31,0.5658201484070343
1989-06-30,0.5411635909986295
1989-07-31,0.5215196179482524
1989-08-31,0.5003157192880199
1989-09-30,0.5072549548635776
1989-10-31,0.5141813637560001
1989-11-30,0.5094066465041285
1989-12-31,0.4994554768961419
1990-01-31,0.5073588079027909
1990-02-28,0.48880648353242295
1990-03-31,0.4678548776773644
1990-04-30,0.44712853318358986
1990-05-31,0.43785999382962987
1990-06-30,0.43794319319700714
1990-07-31,0.4447042516832805
1990-08-31,0.5082691210450718
1990-09-30,0.5416930722012762
1990-10-31,0.5861020190908472
1990-11-30,0.5727829352973535
1990-12-31,0.5342541848387451
1991-01-31,0.4968882261026256
1991-02-28,0.46851382135330777
1991-03-31,0.45088718577640874
1991-04-30,0.44870720727325863
1991-05-31,0.44852327224402655
1991-06-30,0.4530633497939891
1991-07-31,0.441926673026366
1991-08-31,0.40002991653219316
1991-09-30,0.35736944446532914
1991-10-31,0.31433530204260296
1991-11-30,0.328553749619095
1991-12-31,0.34682948891843557
1992-01-31,0.334215202593377
1992-02-29,0.38062752356343127
1992-03-31,0.40437056074258143
1992-04-30,0.4130967813990711
1992-05-31,0.4217611900025568
1992-06-30,0.4413492072921664
1992-07-31,0.4458003584073702
1992-08-31,0.4392303660341117
1992-09-30,0.4479809728425961
1992-10-31,0.44352420158709543
1992-11-30,0.4369992187023084
1992-12-31,0.4436837136794757
1993-01-31,0.4591104063787844
1993-02-28,0.45892916117945504
1993-03-31,0.4632452738891783
1993-04-30,0.4718552321751264
1993-05-31,0.46055299651053283
1993-06-30,0.43873184127623494
1993-07-31,0.4344644925265386
1993-08-31,0.42805901275594793
1993-09-30,0.4215678185013377
1993-10-31,0.4279861602100286
1993-11-30,0.4323390441688615
1993-12-31,0.42807730332923244
1994-01-31,0.4301498298887863
1994-02-28,0.4257935893112045
1994-03-31,0.42787780202146886
1994-04-30,0.41503779265309265
1994-05-31,0.41077936266569576
1994-06-30,0.42773501706114614
1994-07-31,0.43840785594701104
1994-08-31,0.45987055719371855
1994-09-30,0.4556048565040852
1994-10-31,0.4448116667238924
1994-11-30,0.45973613385265877
1994-12-31,0.47699270570383656
1995-01-31,0.4873254091134374
1995-02-28,0.4956784864110976
1995-03-31,0.49538064451356145
1995-04-30,0.5101858688369373
1995-05-31,0.5121245012128929
1995-06-30,0.5073968348772645
1995-07-31,0.5030347124321913
1995-08-31,0.48801467894673284
1995-09-30,0.4944262581522197
1995-10-31,0.4986870221540172
1995-11-30,0.48781352985939097
1995-12-31,0.4854700103479539
