Date,UMCSENT
1979-05-31,0.29193548387096757
1979-06-30,0.2548387096774194
1979-07-31,0.16774193548387095
1979-08-31,0.2338709677419355
1979-09-30,0.2693548387096776
1979-10-31,0.19516129032258078
1979-11-30,0.21451612903225814
1979-12-31,0.17741935483870974
1980-01-31,0.27419354838709675
1980-02-29,0.27258064516129044
1980-03-31,0.10483870967741937
1980-04-30,0.04354838709677422
1980-05-31,0.02741935483870972
1980-06-30,0.14032258064516134
1980-07-31,0.19838709677419342
1980-08-31,0.27903225806451615
1980-09-30,0.3822580645161291
1980-10-31,0.403225806451613
1980-11-30,0.4306451612903226
1980-12-31,0.2338709677419355
1981-01-31,0.3451612903225807
1981-02-28,0.27258064516129044
1981-03-31,0.2661290322580645
1981-04-30,0.3612903225806452
1981-05-31,0.42419354838709666
1981-06-30,0.3725806451612903
1981-07-31,0.3887096774193548
1981-08-31,0.43870967741935485
1981-09-30,0.3725806451612903
1981-10-31,0.32741935483870965
1981-11-30,0.2016129032258065
1981-12-31,0.23064516129032264
1982-01-31,0.33870967741935476
1982-02-28,0.2661290322580645
1982-03-31,0.19354838709677424
1982-04-30,0.25
1982-05-31,0.282258064516129
1982-06-30,0.2532258064516131
1982-07-31,0.24838709677419368
1982-08-31,0.24838709677419368
1982-09-30,0.31129032258064515
1982-10-31,0.3774193548387097
1982-11-30,0.3564516129032258
1982-12-31,0.35322580645161294
1983-01-31,0.3290322580645162
1983-02-28,0.39677419354838706
1983-03-31,0.49677419354838714
1983-04-30,0.6306451612903226
1983-05-31,0.6983870967741934
1983-06-30,0.6806451612903226
1983-07-31,0.6903225806451612
1983-08-31,0.6596774193548387
1983-09-30,0.6435483870967742
1983-10-31,0.6338709677419354
1983-11-30,0.6629032258064516
1983-12-31,0.7129032258064516
1984-01-31,0.8080645161290321
1984-02-29,0.7645161290322582
1984-03-31,0.8225806451612903
1984-04-30,0.7435483870967741
1984-05-31,0.7758064516129031
1984-06-30,0.7338709677419355
1984-07-31,0.7516129032258063
1984-08-31,0.7919354838709676
1984-09-30,0.8209677419354839
1984-10-31,0.7467741935483871
1984-11-30,0.7370967741935484
1984-12-31,0.6919354838709679
1985-01-31,0.7419354838709677
1985-02-28,0.7048387096774194
1985-03-31,0.7048387096774194
1985-04-30,0.7193548387096773
1985-05-31,0.6741935483870967
1985-06-30,0.75
1985-07-31,0.7096774193548387
1985-08-31,0.6838709677419357
1985-09-30,0.6790322580645161
1985-10-31,0.6193548387096774
1985-11-30,0.6596774193548387
1985-12-31,0.7080645161290324
1986-01-31,0.7354838709677418
1986-02-28,0.7403225806451614
1986-03-31,0.7274193548387096
1986-04-30,0.7451612903225806
1986-05-31,0.7225806451612904
1986-06-30,0.7951612903225806
1986-07-31,0.7693548387096776
1986-08-31,0.7241935483870969
1986-09-30,0.6758064516129034
1986-10-31,0.7354838709677418
1986-11-30,0.6677419354838712
1986-12-31,0.6306451612903226
1987-01-31,0.6516129032258065
1987-02-28,0.6483870967741936
1987-03-31,0.6580645161290322
1987-04-30,0.6903225806451612
1987-05-31,0.6629032258064516
1987-06-30,0.6693548387096775
1987-07-31,0.7048387096774194
1987-08-31,0.7161290322580647
1987-09-30,0.7032258064516128
1987-10-31,0.6338709677419354
1987-11-30,0.5338709677419353
1987-12-31,0.5935483870967742
1988-01-31,0.6580645161290322
1988-02-29,0.6709677419354838
1988-03-31,0.7193548387096773
1988-04-30,0.6645161290322581
1988-05-31,0.7225806451612904
1988-06-30,0.7209677419354839
1988-07-31,0.7000000000000002
1988-08-31,0.7645161290322582
1988-09-30,0.7629032258064516
1988-10-31,0.7112903225806451
1988-11-30,0.6935483870967742
1988-12-31,0.6758064516129034
1989-01-31,0.7725806451612904
1989-02-28,0.7322580645161292
1989-03-31,0.7145161290322579
1989-04-30,0.6693548387096775
1989-05-31,0.6564516129032258
1989-06-30,0.6548387096774193
1989-07-31,0.6774193548387097
1989-08-31,0.6387096774193548
1989-09-30,0.7387096774193549
1989-10-31,0.7080645161290324
1989-11-30,0.6596774193548387
1989-12-31,0.653225806451613
1990-01-31,0.6935483870967742
1990-02-28,0.6370967741935485
1990-03-31,0.6661290322580644
1990-04-30,0.7080645161290324
1990-05-31,0.6548387096774193
1990-06-30,0.6177419354838709
1990-07-31,0.6161290322580646
1990-08-31,0.4258064516129034
1990-09-30,0.3677419354838709
1990-10-31,0.2241935483870967
1990-11-30,0.25806451612903225
1990-12-31,0.25
1991-01-31,0.2709677419354839
1991-02-28,0.3290322580645162
1991-03-31,0.6080645161290323
1991-04-30,0.5129032258064516
1991-05-31,0.45645161290322567
1991-06-30,0.5177419354838708
1991-07-31,0.5306451612903227
1991-08-31,0.5161290322580645
1991-09-30,0.532258064516129
1991-10-31,0.45645161290322567
1991-11-30,0.3080645161290323
1991-12-31,0.29354838709677433
1992-01-31,0.282258064516129
1992-02-29,0.3032258064516129
1992-03-31,0.4193548387096775
1992-04-30,0.43870967741935485
1992-05-31,0.47096774193548385
1992-06-30,0.49032258064516143
1992-07-31,0.42903225806451606
1992-08-31,0.4209677419354838
1992-09-30,0.41290322580645156
1992-10-31,0.37580645161290316
1992-11-30,0.5693548387096774
1992-12-31,0.6612903225806452
1993-01-31,0.6338709677419354
1993-02-28,0.5903225806451613
1993-03-31,0.5790322580645162
1993-04-30,0.5741935483870968
1993-05-31,0.4887096774193549
1993-06-30,0.5080645161290323
1993-07-31,0.435483870967742
1993-08-31,0.44032258064516117
1993-09-30,0.4500000000000002
1993-10-31,0.5274193548387098
1993-11-30,0.5032258064516129
1993-12-31,0.6161290322580646
1994-01-31,0.7145161290322579
1994-02-28,0.6967741935483871
1994-03-31,0.6693548387096775
1994-04-30,0.6870967741935483
1994-05-31,0.6903225806451612
1994-06-30,0.6645161290322581
1994-07-31,0.6290322580645162
1994-08-31,0.6725806451612903
1994-09-30,0.6693548387096775
1994-10-31,0.6887096774193548
1994-11-30,0.6709677419354838
1994-12-31,0.7274193548387096
1995-01-31,0.7677419354838708
1995-02-28,0.7274193548387096
1995-03-31,0.6499999999999999
1995-04-30,0.685483870967742
1995-05-31,0.6419354838709677
1995-06-30,0.6887096774193548
1995-07-31,0.7161290322580647
1995-08-31,0.7451612903225806
1995-09-30,0.6274193548387097
1995-10-31,0.6483870967741936
1995-11-30,0.6161290322580646
1995-12-31,0.6612903225806452
1996-01-31,0.6338709677419354
1996-02-29,0.620967741935484
1996-03-31,0.7048387096774194
1996-04-30,0.6887096774193548
1996-05-31,0.635483870967742
1996-06-30,0.6838709677419357
1996-07-31,0.7209677419354839
1996-08-31,0.7306451612903226
1996-09-30,0.7209677419354839
1996-10-31,0.75
1996-11-30,0.7935483870967743
1996-12-31,0.7564516129032259
1997-01-31,0.7645161290322582
1997-02-28,0.8016129032258066
1997-03-31,0.8064516129032258
1997-04-30,0.8290322580645162
1997-05-31,0.8580645161290323
1997-06-30,0.8790322580645162
1997-07-31,0.9209677419354838
1997-08-31,0.8774193548387097
1997-09-30,0.903225806451613
1997-10-31,0.896774193548387
1997-11-30,0.9225806451612903
1997-12-31,0.8403225806451613
1998-01-31,0.9129032258064516
1998-02-28,0.9741935483870969
1998-03-31,0.9112903225806452
1998-04-30,0.9467741935483871
1998-05-31,0.9112903225806452
1998-06-30,0.896774193548387
1998-07-31,0.8903225806451613
1998-08-31,0.8774193548387097
1998-09-30,0.8209677419354839
1998-10-31,0.7645161290322582
1998-11-30,0.8500000000000001
1998-12-31,0.814516129032258
1999-01-31,0.8693548387096774
1999-02-28,0.9370967741935483
1999-03-31,0.8983870967741936
1999-04-30,0.8806451612903226
1999-05-31,0.9161290322580644
1999-06-30,0.9241935483870967
1999-07-31,0.903225806451613
1999-08-31,0.8790322580645162
1999-09-30,0.9225806451612903
1999-10-31,0.8580645161290323
1999-11-30,0.9225806451612903
1999-12-31,0.8935483870967742
2000-01-31,1.0
2000-02-29,0.9887096774193549
2000-03-31,0.9209677419354838
2000-04-30,0.9548387096774194
2000-05-31,0.9790322580645161
2000-06-30,0.9096774193548387
2000-07-31,0.9403225806451612
2000-08-31,0.9241935483870967
2000-09-30,0.9161290322580644
2000-10-31,0.8999999999999999
